0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.0957512,-0.0028128754,-0.15598197,0.14005604,-0.121682696,0.0067809164,0.009635584,-0.113825135,0.027959317,-0.023854576,-0.14952771,0.047574304,-0.084908545,0.08834487,-0.053051364,0.05709943,0.06528694,-0.08142051,-0.06808053,-0.011450057,0.09549253,0.07818056,-0.010212072,-0.0010128686,0.01119238,0.06559362,0.10503857,-0.14243965,-0.11457169,0.047454603,-0.025273679,0.028731298,0.009955034,0.07340659,0.0054421243,-0.067977436,0.061960775,-0.04474931,-0.05760928,0.021209324,0.0031704449,0.0250118,-0.020866461,0.10924521,-0.05107555,0.034774665,-0.023994882,0.06175579,0.0047504334,-0.04581941,0.0038340078,-0.052301202,0.0128989555,-0.028832864,0.037954137,0.034182437,0.061732363,0.009850521,-0.05492259,0.13371027,0.020840418,-0.05679374,0.060471676,0.09707518,0.042275272,0.04180686,0.026579587,0.010287426,0.0916864,0.039531186,-0.018608268,-0.03802175,0.00910276,0.027929567,0.055326276,0.01572215,-0.009640747,0.004325862,-0.05591179,0.021280386,0.06710511,-0.104694135,-0.061038837,0.022245197,0.11149311,0.05879037,-0.06345013,0.0024260941,0.10798354,-0.09337661,0.032711063,0.009549791,0.0015922947,0.07316139,-0.021382501,-0.0069561973,0.036245223,-0.07598074,0.07219867,-0.09940204,-0.057079416,-0.029802352,-0.02152825,-0.10450036,-0.009151366,-0.08519453,-0.056574825,-0.03594041,0.0016330346,-0.0017054979,-0.03495799,0.11151467,-0.021946367,-0.012019311,-0.031505633,0.06931621,-0.12625507,0.10974684,0.02634305,0.033533067,-0.036003467,-0.0038780952,0.0075493143,-0.03118129,-0.015231343,0.043000057,-0.04380256
0.07553153,-0.0011455055,-0.12398494,0.115515195,-0.088665724,0.009566991,0.0055422033,-0.101079375,0.030192517,-0.018240182,-0.11848838,0.037901975,-0.068158194,0.059560962,-0.038018808,0.048664797,0.060177892,-0.07531233,-0.06147098,-0.010039773,0.08001979,0.06845138,-0.0061188675,-0.0071558193,0.0062364824,0.048921175,0.08349031,-0.113844864,-0.088986315,0.03460882,-0.011107069,0.021947296,0.005898306,0.061293736,0.0013504942,-0.04998473,0.061739635,-0.034124505,-0.043102745,0.01636506,-0.0024166938,0.016361728,-0.012190019,0.07980563,-0.048041075,0.021848474,-0.018800583,0.047231976,-0.0004798929,-0.036763094,-2.9160463e-05,-0.0394742,0.013301199,-0.016182443,0.022440404,0.026913414,0.051712193,0.005472814,-0.051082835,0.11317809,0.013961987,-0.05380981,0.042091846,0.072900064,0.026265088,0.04781997,0.028342346,0.004657016,0.07064836,0.03044589,-0.019965991,-0.021370634,0.013623329,0.012192482,0.052217662,0.005647226,-0.007174808,0.002031281,-0.046883125,0.019143885,0.057438396,-0.08715973,-0.044853102,0.021988384,0.089318246,0.049061935,-0.044457745,-0.004300587,0.07713769,-0.0816317,0.027163047,0.004190336,0.01174279,0.05632094,-0.0145143205,-0.0060210037,0.02493519,-0.06177615,0.067700475,-0.07497942,-0.044058096,-0.013301931,-0.030493004,-0.08586402,-0.004321887,-0.058239367,-0.04723526,-0.028738715,-0.009724764,-0.000116138646,-0.028771533,0.08381272,-0.010814001,-0.00954142,-0.032048494,0.04753582,-0.102093495,0.078577615,0.016852455,0.022083534,-0.043858342,-0.002493645,0.019771233,-0.035007477,-0.021968909,0.038852513,-0.038753968
0.06580773,-0.0057199714,-0.118916266,0.107427925,-0.08796141,0.012828349,0.009802621,-0.0994563,0.020960564,-0.030195009,-0.105629645,0.030226024,-0.06098312,0.06672842,-0.037344802,0.039505992,0.058696643,-0.07297073,-0.06031141,-0.010997558,0.07089612,0.07232235,-0.0120142,-0.010333944,0.010597718,0.05459539,0.078769796,-0.10861181,-0.08575521,0.040297735,-0.019042617,0.024369901,-0.0006177717,0.058181,0.0057039927,-0.056972343,0.04862012,-0.040129375,-0.04715163,0.010061427,-0.0043438775,0.022023262,-0.015666107,0.08461262,-0.044416167,0.027281046,-0.018538304,0.048090044,0.0023108418,-0.028535021,-0.00081797276,-0.040958334,0.01077541,-0.020333977,0.02161498,0.033693414,0.050887257,0.0081089,-0.04380338,0.101106435,0.007861649,-0.05002388,0.04205352,0.072336785,0.03705917,0.03919575,0.021084389,0.0057359305,0.062785745,0.029129831,-0.019396484,-0.027684007,0.0021426077,0.009040766,0.0503666,0.014510117,-0.0055949707,0.0033243455,-0.037004814,0.012311375,0.056339756,-0.07265018,-0.04544798,0.024027932,0.0813132,0.056300446,-0.045735937,-0.0057403683,0.08525719,-0.07269771,0.025655476,0.0026406164,-0.0016864643,0.051200017,-0.02450622,-0.017623607,0.0261216,-0.06577828,0.06653733,-0.07500712,-0.034826323,-0.011065848,-0.014563109,-0.08716903,-0.012791937,-0.066868834,-0.054478694,-0.027517194,-0.012131666,-0.007286751,-0.026238648,0.08246194,-0.0037659938,0.0003209546,-0.03240817,0.056858543,-0.09047189,0.07589529,0.020966109,0.021688106,-0.028601633,-0.005626653,0.01727683,-0.025012681,-0.022955785,0.035720017,-0.04094711
0.07832901,-0.012964151,-0.12711218,0.10876142,-0.085096434,0.014047123,0.014381629,-0.0890374,0.026242513,-0.028991552,-0.10522481,0.04494785,-0.063395105,0.07086397,-0.04083771,0.042416185,0.048158076,-0.07413441,-0.05480013,-0.0117576765,0.085310124,0.060729835,-0.011435512,-0.007965278,0.013505765,0.04692417,0.07636978,-0.10387551,-0.08188354,0.04129898,-0.0074598007,0.022690482,0.008818584,0.052270196,0.011099003,-0.04790334,0.050646372,-0.037146624,-0.044016223,0.010334367,0.0036305382,0.014288924,-0.013754559,0.083080724,-0.041508913,0.022857672,-0.021340163,0.050454594,-0.004154517,-0.03705732,0.009236818,-0.035794586,0.014272981,-0.017283421,0.030822575,0.03131718,0.0444929,0.0011272102,-0.03783125,0.104230374,0.006365435,-0.046067152,0.051152613,0.07717108,0.03153307,0.045381702,0.018438384,0.004596357,0.07424712,0.02369317,-0.018324919,-0.01840563,0.0031316187,0.022363495,0.043561738,0.014799899,-0.0053577,0.0004974338,-0.040481042,0.0039059883,0.04885513,-0.076307334,-0.053236548,0.02296923,0.08984901,0.04520727,-0.052412726,-0.0076968586,0.08688585,-0.07299328,0.016887482,0.007996871,0.009228007,0.05855834,-0.025075268,-0.018875595,0.024496991,-0.06003428,0.0592127,-0.0803364,-0.04571705,-0.021048618,-0.01597831,-0.08520586,-0.007750878,-0.06196783,-0.046390112,-0.038047306,-0.0087873945,-0.012693079,-0.023680065,0.07734418,-0.00713678,-0.007017772,-0.02425019,0.051766332,-0.09802833,0.07874224,0.021402529,0.028472448,-0.042357378,0.0051191607,0.0030472612,-0.031062039,-0.014923676,0.034614954,-0.032736037
0.076421,-0.01129474,-0.13417698,0.11897322,-0.089924626,0.012126959,0.006361146,-0.09634971,0.032163046,-0.029487299,-0.11873813,0.04842076,-0.061530676,0.06476991,-0.048930388,0.04408469,0.053995095,-0.06964858,-0.04997543,-0.004003963,0.08576758,0.06551928,-0.0027858715,-0.0050027054,0.01098493,0.060062725,0.08823505,-0.120408386,-0.09542695,0.040853586,-0.021569442,0.021804502,0.0063017923,0.05759284,0.010885147,-0.05514267,0.05058721,-0.03197577,-0.0418327,0.009734466,0.0042765434,0.023951203,-0.019983107,0.07901883,-0.051052455,0.022396477,-0.021083474,0.057286806,0.0015874015,-0.03919688,0.010287735,-0.042795468,0.003584496,-0.026767103,0.021402111,0.021705018,0.049031436,0.005841795,-0.04074174,0.11287223,0.01603035,-0.04754462,0.042618975,0.078367144,0.03491152,0.046472173,0.02440906,8.696799e-05,0.074543335,0.027268024,-0.010573389,-0.031012598,0.006636601,0.017220596,0.052454386,0.016912157,0.00034118022,0.014164235,-0.04413168,0.0073074983,0.049644824,-0.08033619,-0.04541534,0.023684068,0.09326176,0.046088178,-0.049218748,0.0036006148,0.08285805,-0.07116134,0.014347267,0.008179156,0.0076351385,0.054524098,-0.015138281,-0.011213503,0.028154884,-0.069205835,0.06815845,-0.08914256,-0.045013025,-0.016078182,-0.029626537,-0.08257291,-0.006879481,-0.06759024,-0.054726277,-0.036558088,-0.0068518594,-0.0072612823,-0.024127092,0.09465229,-0.007322004,-0.008554301,-0.03550556,0.053449422,-0.09632538,0.0925584,0.01741527,0.02739112,-0.040380213,-0.008722803,0.015734881,-0.025687952,-0.018125096,0.042789128,-0.036680024
0.0807935,-0.015179116,-0.13325442,0.11352424,-0.100303836,0.010671304,0.01890059,-0.10792314,0.027082715,-0.018209957,-0.1253267,0.04757137,-0.0732473,0.07052422,-0.050140403,0.04208507,0.051390186,-0.0673174,-0.05842688,-0.015125737,0.09093909,0.06646983,-0.011447371,-0.011239613,0.015473379,0.05374826,0.09153376,-0.109080374,-0.094048835,0.038266838,-0.019320738,0.024718877,-0.0027065845,0.06302252,2.9056071e-05,-0.05083173,0.06577708,-0.035174638,-0.041201238,0.022439025,-0.0026766474,0.01698266,-0.017568674,0.088474534,-0.050585195,0.01740498,-0.016696978,0.060328517,-0.0068940804,-0.044571005,0.0060185865,-0.042046003,0.012215958,-0.017172525,0.033362437,0.028700974,0.046705965,0.0030303702,-0.048330527,0.108490855,0.010353236,-0.05221458,0.041581966,0.073244825,0.03339548,0.035844598,0.029982496,-0.00033062414,0.073872715,0.020604111,-0.0138436295,-0.030285213,0.008281748,0.016741572,0.042426635,0.016080938,0.0028656581,0.0056094625,-0.045490116,0.012956445,0.06020425,-0.087125294,-0.05613498,0.022508789,0.10027362,0.058180302,-0.05667838,-0.004737554,0.08745628,-0.087767445,0.023911143,0.01453371,0.013273887,0.058964077,-0.023361137,-0.013785713,0.029605113,-0.067662,0.06307285,-0.077127226,-0.03926632,-0.018653875,-0.030015944,-0.091059916,-0.014724304,-0.059739966,-0.05925491,-0.03319939,-0.008437146,-0.0013098784,-0.03275529,0.0872179,-0.0141736325,-0.0060278974,-0.02981471,0.04622426,-0.09738701,0.08516987,0.013244332,0.028161418,-0.03752607,-0.0015271886,0.01872363,-0.024284609,-0.020559166,0.035430435,-0.046803635
0.099065065,-0.013376605,-0.15668143,0.12904663,-0.106988996,0.009384876,0.012152039,-0.11886843,0.0325943,-0.031695735,-0.1446297,0.05088184,-0.08285165,0.083563544,-0.05092016,0.05099458,0.05728666,-0.08073105,-0.06154617,-0.009610975,0.090726174,0.07906698,-0.0121249305,-0.009342827,0.0038017726,0.060992427,0.096332476,-0.13013425,-0.11874706,0.04365434,-0.015483587,0.028178846,-0.00039908875,0.062365595,0.016007876,-0.064523585,0.07096043,-0.039909538,-0.0575763,0.011245247,0.00041949577,0.023057222,-0.0104410285,0.100401066,-0.049669612,0.030490391,-0.030602096,0.06403542,-0.004502469,-0.044753417,0.011316967,-0.041503523,0.017243465,-0.025654385,0.027636318,0.03924517,0.06335754,0.006763658,-0.053223014,0.12855272,0.013242034,-0.058599785,0.059753753,0.09167771,0.044178676,0.040898867,0.030207258,0.013339483,0.09025973,0.03839645,-0.021575555,-0.02742016,0.0147614265,0.016769318,0.049092934,0.011663131,-0.008955285,0.010057745,-0.049747963,0.0071751387,0.07646513,-0.09384009,-0.06164485,0.026515432,0.11723694,0.055058047,-0.0640876,-0.0037140348,0.10491301,-0.09704939,0.01778443,0.0075111454,0.008523765,0.06481444,-0.02225884,-0.018148342,0.032695975,-0.07710083,0.074596174,-0.10333254,-0.054464098,-0.027905121,-0.031313617,-0.10379107,-0.001708765,-0.07350688,-0.061479345,-0.03986447,-0.0037940252,-0.008946014,-0.030332588,0.10763427,-0.0152447,-0.0070977914,-0.036539003,0.058114596,-0.120001666,0.109242305,0.027390359,0.037174206,-0.047847718,-0.0076868287,0.021077756,-0.033968184,-0.018483723,0.05129565,-0.041775312
0.07200876,-0.009178995,-0.12746191,0.10435495,-0.1013698,0.0063411305,0.01683806,-0.09874904,0.023915261,-0.025976008,-0.120426945,0.042677056,-0.06658289,0.062161837,-0.05070487,0.04893505,0.04825558,-0.06438652,-0.06424487,-0.011635162,0.08615493,0.07360344,-0.0015613906,0.00055941177,0.013847686,0.059493735,0.08671141,-0.1186482,-0.09314198,0.04176373,-0.017369252,0.034662224,0.0011047244,0.06227673,0.008703617,-0.052451838,0.050046377,-0.03839864,-0.048459474,0.023618981,-0.0049563767,0.029313793,-0.008098063,0.08154724,-0.041095864,0.02653422,-0.016483426,0.058518123,-0.0060980725,-0.04207076,0.011287391,-0.03833361,0.008405558,-0.026910637,0.021428555,0.022781553,0.050183486,0.0022254642,-0.04350497,0.1124009,0.0055496595,-0.054273166,0.044946637,0.07561293,0.029521212,0.045256834,0.020094585,0.011576105,0.065963894,0.029481422,-0.020466741,-0.017808653,0.011069834,0.015339606,0.046920903,0.019352818,-0.005230309,0.013118625,-0.036152817,0.009781657,0.06051654,-0.08431719,-0.052943148,0.015889905,0.08465317,0.04960803,-0.055098917,0.0056556896,0.075610965,-0.07851052,0.026368188,0.011648604,-0.0015360411,0.046014074,-0.013979223,-0.0054832757,0.03683769,-0.06891602,0.06267203,-0.08813213,-0.04751467,-0.019083038,-0.02042303,-0.08863833,-0.0022013031,-0.06641549,-0.04733396,-0.028687023,-0.0026798213,-0.009789526,-0.030371496,0.0836064,-0.00796795,-0.010268022,-0.021363935,0.04466767,-0.1038737,0.08375558,0.026006036,0.023948658,-0.030044058,0.00050360605,0.018468449,-0.03012427,-0.01904906,0.044068027,-0.045958407
0.0742168,-0.012377354,-0.11929639,0.096143186,-0.093601815,0.01095995,0.01384337,-0.0924639,0.02307788,-0.018740123,-0.10361633,0.032571662,-0.061929654,0.069050804,-0.03283305,0.044168286,0.047016237,-0.06686332,-0.04768835,-0.0054387166,0.07445845,0.06495988,-0.0040715565,0.0021984477,0.0030537848,0.047846388,0.07076827,-0.09827292,-0.080009446,0.036433347,-0.007562553,0.027893864,0.009138213,0.061743166,0.010637872,-0.054841273,0.0453508,-0.030489232,-0.045033295,0.0107363975,-0.004235697,0.020750124,-0.0075630643,0.07097239,-0.04673589,0.01912342,-0.016624752,0.050164863,-0.0017273896,-0.04056087,0.0067851404,-0.030337181,0.007698051,-0.02465495,0.024153262,0.02781412,0.044786837,0.0041448614,-0.04503417,0.10085759,0.0045990846,-0.0431079,0.03825961,0.07157981,0.02656879,0.034989905,0.020581394,0.01057316,0.06898856,0.03228629,-0.008437946,-0.016277079,0.003647254,0.01028462,0.040359955,0.018598326,-0.007845741,0.012277054,-0.04593262,0.011191694,0.049745876,-0.07665059,-0.044499695,0.015243383,0.086202875,0.04582747,-0.05003201,-0.0040669544,0.0751114,-0.07381682,0.021970073,0.0040247473,-0.0017074563,0.042643584,-0.014986606,-0.014469817,0.031939134,-0.06653151,0.05555121,-0.07822935,-0.040766753,-0.017840846,-0.021272542,-0.080050394,0.00049673044,-0.06414451,-0.051331654,-0.027292632,-0.002826606,-0.006629027,-0.02510241,0.0739229,-0.012482334,-0.005157527,-0.021437857,0.052146424,-0.09638211,0.07550444,0.022246774,0.023455175,-0.03065438,-0.004764795,0.00457425,-0.030932887,-0.009268758,0.041981995,-0.03051066
0.086102225,-0.006575557,-0.1323863,0.11759221,-0.09982334,0.016244728,0.016411964,-0.104474664,0.032201003,-0.033611827,-0.12141863,0.04128818,-0.075529434,0.06426211,-0.053291533,0.040646806,0.051404808,-0.076717176,-0.05420996,-0.0066530146,0.09014023,0.071505874,-0.0013837237,-0.009088142,0.003692014,0.060224473,0.08928462,-0.117102414,-0.101825036,0.0398386,-0.018513152,0.036591135,-0.0019419265,0.065434776,0.011186784,-0.058038045,0.053726748,-0.037179433,-0.05013154,0.020716354,-0.0018756458,0.021428768,-0.009963966,0.08423218,-0.052492704,0.017137546,-0.022621892,0.063590005,-0.0059688007,-0.04099762,-3.062581e-05,-0.04641119,0.009443793,-0.012489998,0.030374339,0.036885098,0.054310728,0.0053271432,-0.04773727,0.121759936,0.010786739,-0.050250977,0.045837663,0.08714276,0.033937328,0.037970193,0.02153805,0.0061989427,0.08051359,0.030107295,-0.021258583,-0.030191042,0.011561854,0.02453883,0.049270976,0.010414492,0.0054586115,0.012113766,-0.043030746,0.008730059,0.0654048,-0.082648836,-0.050223894,0.026159205,0.09288942,0.06455764,-0.054874577,-0.0022055672,0.08250905,-0.08135057,0.026684526,0.009901051,0.00454151,0.054838195,-0.024542373,-0.0098308595,0.034865536,-0.07783172,0.06161191,-0.08610888,-0.038316876,-0.0177681,-0.029824175,-0.090672396,-0.0037978045,-0.070959814,-0.062324394,-0.03942738,-0.0054744175,-0.0014418581,-0.022848107,0.0913716,-0.006775819,-0.0049204435,-0.0321289,0.050841056,-0.10951693,0.085235685,0.014021663,0.026857492,-0.040420387,0.004785287,0.01473182,-0.030305924,-0.010802218,0.036560446,-0.050503943
