0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.13408108,-0.036365554,-0.16086112,0.06897437,-0.017671498,0.06882005,0.00056426827,0.012898675,0.06583284,-0.06346565,-0.13164522,0.14689328,-0.1333858,0.03427914,-0.053696096,-0.0039757607,0.077991396,-0.05122696,-0.07279483,-0.026031855,-0.019482782,0.016118437,0.04826861,-0.004713093,-0.02298432,0.07910229,0.060103677,-0.099984765,-0.113106735,-0.07732995,-0.02970159,-0.008296643,0.064115494,-0.018269988,7.795549e-05,0.012032288,0.0311801,-0.013803978,0.038788773,-9.74905e-05,-0.033649005,-0.01022558,0.011265969,0.08970195,0.052384768,-0.10966608,0.0060266047,0.023650784,0.072250046,0.027335923,0.060509108,-0.08620708,0.025631385,-0.08313321,0.08255751,0.11672708,0.030343752,-0.0488018,-0.0050743134,0.043821003,0.029779559,0.045334436,0.062838234,0.08125835,0.09369964,0.06762306,-0.01086527,-0.011554174,0.12797706,-0.010060909,-0.07373598,-0.030210463,0.07487803,0.01342027,-0.11467386,-0.062069263,-0.010253205,-0.008564816,-0.002746394,0.049463216,0.06538955,-0.15969685,-0.03022893,0.047543522,0.067637175,0.152175,0.09193805,0.017298918,0.091438435,-0.043585036,0.011497366,-0.102634944,0.07276057,0.02134645,0.033094037,0.0031188065,0.06891798,-0.061792005,0.074806415,-0.017056907,0.043759275,0.08561792,0.016815087,-0.04797275,0.011083578,-0.047587465,0.055923022,-0.03628973,-0.0051108543,-0.024279002,-0.02208878,0.024700794,0.009805561,0.011167616,-0.003294918,0.12318805,-0.21265964,-0.016300939,0.035893936,-0.050045185,-0.005797397,-0.051159054,0.04564375,0.034008715,-0.12821862,0.029193414,0.028417123
0.12863065,-0.036218747,-0.16910212,0.071917586,-0.0057842163,0.07137405,0.004156348,0.009355022,0.062497478,-0.05602248,-0.12423828,0.13905047,-0.12861699,0.02236321,-0.060630485,-0.008620143,0.07683008,-0.060680367,-0.06783854,-0.025627803,-0.029885605,0.019222576,0.052404746,-0.002910165,-0.02905085,0.0750122,0.044247337,-0.10029364,-0.10384949,-0.08369487,-0.021642046,-0.009942159,0.07435636,-0.013352261,0.00077670097,0.007919762,0.030314898,-0.019089496,0.042169813,0.005961921,-0.02928806,-0.0037770446,0.024286417,0.08681633,0.052346747,-0.10533955,0.009393195,0.024110118,0.07031136,0.028658142,0.049430896,-0.09133697,0.033157997,-0.091120794,0.08609644,0.10695598,0.024821272,-0.04448697,0.00037306413,0.048639633,0.031618595,0.041252747,0.06060335,0.07883064,0.09434346,0.06179684,-0.012527697,-0.01056651,0.12160811,-0.01816087,-0.067046545,-0.013986699,0.07767653,0.010092296,-0.10286897,-0.06602371,-0.0043729716,-0.006409832,-0.003968616,0.059167664,0.07862683,-0.15146443,-0.020777233,0.045898303,0.06898146,0.14220174,0.08944288,0.018930757,0.0954176,-0.04791941,0.0039409585,-0.09258727,0.07626335,0.008599016,0.037521698,-0.0002653105,0.07705383,-0.054111652,0.0807833,-0.022449918,0.05058855,0.090868786,0.0121303,-0.061490607,0.010047593,-0.06033006,0.05574145,-0.024297453,0.008732039,-0.011770067,-0.022591494,0.025143063,0.010012234,0.011521981,-0.0108068455,0.112289235,-0.20578925,-0.015279528,0.029986342,-0.041128475,-0.0034209015,-0.046877686,0.04354614,0.030623635,-0.13220412,0.019891368,0.029442152
0.1321659,-0.045649618,-0.17400002,0.0803821,-0.0029818518,0.06758567,0.008450781,0.0036547128,0.064226426,-0.05347474,-0.13460526,0.13311079,-0.12351569,0.030851923,-0.056333177,-0.008649309,0.08850675,-0.059556272,-0.06936904,-0.035431117,-0.026409812,0.015719974,0.05568502,-0.0058983886,-0.022203725,0.081448376,0.056519754,-0.100121625,-0.10589287,-0.077184215,-0.022229178,0.0032827028,0.07316866,-0.01704234,0.0015278984,0.021036807,0.035991378,-0.017355582,0.033246465,-0.0034347305,-0.028941989,-0.0074016103,0.022708252,0.09124403,0.050323315,-0.11484299,0.016413376,0.03111966,0.06429212,0.041554112,0.060525548,-0.09554038,0.020046007,-0.089871794,0.079195075,0.115446135,0.02281912,-0.033760287,-0.008530287,0.03648256,0.02919031,0.037395466,0.05946364,0.0833752,0.09148376,0.055219628,-0.013487844,-0.021984901,0.12573572,-0.013536278,-0.075912364,-0.022059418,0.06562787,0.015863184,-0.11095036,-0.06834741,-0.005231533,-0.00087413733,0.0110215815,0.055888753,0.06854319,-0.16386992,-0.033858363,0.04825576,0.0712402,0.15566646,0.093459755,0.01646298,0.088642,-0.050485294,0.00074470544,-0.09954369,0.081428476,0.009502772,0.025899466,0.002706382,0.07730976,-0.065198824,0.07358805,-0.021689706,0.043635745,0.08777437,0.013077419,-0.05874553,-0.0037222682,-0.0570396,0.052055247,-0.033834413,0.0010332622,-0.02303177,-0.01984573,0.030800952,0.010882909,0.015344417,0.00037242295,0.116501436,-0.21784939,-0.031641074,0.03652233,-0.042036436,-0.013799138,-0.05838323,0.036870997,0.024301713,-0.12257434,0.020582082,0.018409267
0.12105018,-0.04596938,-0.15359944,0.06107631,-0.014234951,0.066900924,0.006139668,0.0019848207,0.05843512,-0.050315402,-0.10816257,0.13526951,-0.11826331,0.035432875,-0.05780388,-0.011370163,0.06995504,-0.049738,-0.0622754,-0.02030516,-0.02485264,0.008084966,0.046741713,0.009399153,-0.02132052,0.07043354,0.053672932,-0.087189645,-0.10195652,-0.071670316,-0.011804984,0.006828739,0.060336795,-0.0088909855,0.0053513,0.008133408,0.03423353,-0.016473752,0.033821534,0.003916419,-0.02181343,-0.014991092,0.008921773,0.08772036,0.045056388,-0.107683755,0.010313314,0.027603362,0.068826325,0.024921725,0.053709358,-0.0908097,0.019839719,-0.0750277,0.07209181,0.10383546,0.020889772,-0.030913573,-0.003554973,0.03933468,0.032613736,0.030765299,0.057674438,0.06685023,0.081013106,0.064044654,-0.011241024,-0.021903448,0.11356051,-0.009312678,-0.052703626,-0.0189488,0.071737655,0.0019287247,-0.10505113,-0.0613517,-0.0005257736,-0.008787792,0.004406857,0.044824295,0.07345975,-0.14145729,-0.024770733,0.05266181,0.06646291,0.12805808,0.08576875,0.027005339,0.08720903,-0.034662675,0.011832297,-0.08849334,0.061943635,0.018384703,0.032327857,-0.0011608617,0.067879885,-0.05651811,0.07155349,-0.009844757,0.035713047,0.07882457,0.008203428,-0.056293085,0.010482911,-0.05604596,0.038828585,-0.022160273,0.0054548867,-0.013888026,-0.01155168,0.022829788,0.016689682,0.017247492,-0.0006838784,0.10746362,-0.19608155,-0.027151704,0.03277492,-0.044926364,-0.009420654,-0.04718158,0.031103149,0.017901296,-0.11291616,0.02323015,0.021675585
0.12608871,-0.04821682,-0.1669676,0.06892323,-0.006874163,0.069099866,0.009013058,0.0035412256,0.07063125,-0.057952628,-0.11469979,0.1299942,-0.11403711,0.038591802,-0.05741707,-0.00634187,0.08067693,-0.056969963,-0.072925866,-0.03377683,-0.022901367,0.015613607,0.051608447,-0.0047761314,-0.013535794,0.07091361,0.058373258,-0.08828542,-0.09772351,-0.074996226,-0.024427729,-0.0055315993,0.06451991,-0.013317143,0.0024420298,0.01603142,0.029957807,-0.021007534,0.037963174,0.009063264,-0.034053594,-0.010823686,0.017829139,0.09444628,0.04184694,-0.11172304,0.013649801,0.018921794,0.065554485,0.033794317,0.04834721,-0.086354084,0.029511629,-0.07631637,0.07876522,0.10121916,0.017491223,-0.042709894,-0.009288215,0.03796978,0.027366031,0.040274728,0.0652218,0.07928007,0.08628641,0.05066738,-0.015977105,-0.022106254,0.11619755,-0.006856268,-0.068583295,-0.022046648,0.07036363,0.013025505,-0.11113652,-0.05934519,-0.008896465,-0.00010747647,-0.0018062318,0.055063132,0.078171924,-0.15624768,-0.031001812,0.04129789,0.06723654,0.14224249,0.07806003,0.026138954,0.08535367,-0.047677234,0.004601423,-0.08947094,0.071605936,0.016608493,0.031314354,-0.007894059,0.06882039,-0.05205188,0.078229025,-0.014557506,0.05064265,0.09090031,0.0070396205,-0.056142922,0.0016028939,-0.055976965,0.044599656,-0.031001355,-0.0058711325,-0.017842067,-0.018953934,0.026894206,0.0126974,0.013405139,-0.005427854,0.1196294,-0.19415805,-0.018425578,0.03843118,-0.045849036,-0.011852289,-0.054997616,0.03661317,0.033775885,-0.11592009,0.02208105,0.019301092
0.12570454,-0.04376905,-0.15822658,0.06719905,-0.017342467,0.071253665,0.005755828,0.0027439978,0.07546577,-0.04497012,-0.119861305,0.13896815,-0.12575117,0.034994822,-0.061077062,-0.008550298,0.07775721,-0.061669067,-0.06775405,-0.02129673,-0.01738541,0.0050994614,0.04583899,0.0036628027,-0.019095778,0.075518295,0.048223004,-0.08342059,-0.09297017,-0.081916735,-0.02788758,0.0060017062,0.06815169,-0.014708831,-0.0032240415,0.015205969,0.03371901,-0.017577723,0.033117164,0.0072240406,-0.027533203,-0.009386895,0.01544682,0.09135928,0.037774045,-0.11341581,0.017890342,0.019255167,0.06867854,0.035569854,0.043625344,-0.08018409,0.027095225,-0.076988585,0.074413344,0.094578594,0.028186852,-0.042169057,-0.0076910155,0.039872628,0.021378318,0.033026908,0.06141941,0.07366862,0.09209497,0.051335007,-0.003001264,-0.0136165535,0.106408566,-0.0143700605,-0.056140535,-0.020865012,0.07287435,0.013650767,-0.10420013,-0.061404765,-0.012922113,0.0012121319,-0.0012966736,0.048725612,0.06754067,-0.14279297,-0.020691982,0.05182793,0.07046596,0.13083184,0.09053788,0.03212633,0.08739609,-0.044058274,0.005972096,-0.09067354,0.06802318,0.012510069,0.028666092,-0.0039346903,0.068631835,-0.06155405,0.07385527,-0.0187881,0.03800156,0.08324093,0.012702916,-0.043985207,0.0009345927,-0.056215953,0.056743197,-0.022358628,-0.0054225395,-0.02020844,-0.011546188,0.025678739,0.012412771,0.009627268,0.003154592,0.112662785,-0.20231992,-0.026174217,0.033756174,-0.039500732,-0.0060800994,-0.056696344,0.04208259,0.018315589,-0.11806669,0.011793478,0.0294954
0.10432724,-0.045941357,-0.15360533,0.06436024,-0.01610225,0.071675524,0.007025608,0.011221518,0.06615682,-0.053492676,-0.10927591,0.12674932,-0.11894437,0.033677187,-0.047965765,-0.005045402,0.06790339,-0.047017653,-0.06275774,-0.03238796,-0.01977294,0.017563377,0.03627613,0.009376941,-0.020025887,0.07567226,0.04455373,-0.089351855,-0.09795111,-0.06412358,-0.020379055,0.0018650292,0.06611821,-0.0071562715,-0.0010914573,0.0053386907,0.034493122,-0.02192418,0.022596747,0.00772896,-0.019285668,-0.01646407,0.008277337,0.07804469,0.039090242,-0.10409715,0.0015021741,0.029705197,0.056586165,0.03050458,0.053246636,-0.08407199,0.028589595,-0.075527385,0.06279147,0.10350692,0.02756472,-0.029182095,-0.008894479,0.042756625,0.026055388,0.040128086,0.046647016,0.06996887,0.07603177,0.050958306,-0.002457342,-0.010011649,0.10739532,-0.0029372352,-0.0623055,-0.019435925,0.061776064,0.014498125,-0.08942553,-0.0462697,-0.0004709563,-0.0046221623,0.0041617453,0.04279715,0.06556517,-0.14481243,-0.02727916,0.044351224,0.06984329,0.12428596,0.07797038,0.024492748,0.08715602,-0.037863493,0.01137539,-0.08033469,0.0638714,0.008468625,0.024154274,-0.00037303593,0.06038787,-0.054880105,0.07340559,-0.017083477,0.040090505,0.07890127,0.014964221,-0.053608634,0.007731434,-0.04418706,0.04601752,-0.02813492,-0.003650217,-0.014182874,-0.009809927,0.027901156,0.007237458,0.017253242,-0.0025748136,0.1038912,-0.19087231,-0.018142248,0.021431431,-0.036533013,-0.007740721,-0.05344375,0.03807753,0.02515894,-0.10815908,0.025551721,0.028203152
0.13653731,-0.050100453,-0.16753781,0.07602237,-0.016368592,0.074332,0.0075293654,0.013538803,0.07961558,-0.052824367,-0.12968133,0.136791,-0.1348887,0.042193916,-0.06303501,-0.009830115,0.084447846,-0.06563796,-0.066874884,-0.038222276,-0.024059977,0.020725155,0.050140873,0.00996424,-0.030390406,0.08003581,0.058392964,-0.101802416,-0.11370808,-0.08670031,-0.024230372,-0.0043042703,0.074864656,-0.00862159,0.0012252035,0.018596822,0.035078965,-0.013354233,0.042919025,0.0035175448,-0.03086764,-0.0076907333,0.011511518,0.096594594,0.057074483,-0.11297632,0.016931238,0.02562022,0.07408693,0.0369116,0.05990859,-0.09595778,0.028389653,-0.0919711,0.0870272,0.106883235,0.03389396,-0.04082302,-0.0042594643,0.047358926,0.031089399,0.047207538,0.068660975,0.08068254,0.08538435,0.06726909,-0.0051313266,-0.017455166,0.11609886,-0.007854527,-0.076769784,-0.025851553,0.080994144,0.014462991,-0.10879758,-0.07017867,-0.0074203154,0.004365339,-0.0021632842,0.054565478,0.08303102,-0.16726597,-0.034187112,0.053940147,0.07368689,0.15328035,0.08501608,0.018668301,0.087326705,-0.047662538,0.0021007566,-0.09628661,0.08120658,0.019211361,0.030058196,-0.00077798264,0.07008141,-0.05711213,0.078648545,-0.011446258,0.04809951,0.08977906,0.017992286,-0.054405008,0.010404613,-0.057123166,0.05061526,-0.031043466,0.007084694,-0.019268453,-0.023142934,0.03569807,0.0061311633,0.021616956,-0.0043193605,0.1225936,-0.22022077,-0.028241467,0.03564816,-0.04973637,-0.0066847177,-0.054614633,0.051009066,0.025097342,-0.13512021,0.030876294,0.020142786
0.11937144,-0.037776258,-0.15038583,0.06049928,-0.017058186,0.06556934,0.0090396935,0.012406074,0.06516501,-0.047084775,-0.10861529,0.12618504,-0.12086829,0.02891164,-0.051850304,0.0013779966,0.07003658,-0.053876493,-0.060462426,-0.020896552,-0.021787565,0.02289548,0.050690826,0.008795126,-0.025570834,0.06906089,0.046118837,-0.08854013,-0.089734375,-0.07521175,-0.023308143,0.0009106817,0.06427564,-0.0064127604,0.0003826286,0.011136826,0.03399583,-0.024002241,0.0339391,0.0028452168,-0.024779534,-0.005233774,0.0074903634,0.08420926,0.038593896,-0.09730936,0.002257886,0.021324424,0.05471175,0.032632347,0.047143552,-0.078289516,0.025038335,-0.07640913,0.07736675,0.098541684,0.024789313,-0.04425222,-0.008899236,0.038408026,0.024422266,0.035640746,0.054032862,0.06060155,0.0844149,0.052516524,-0.0072212615,-0.014751408,0.107617415,-0.0075258454,-0.064564936,-0.016142696,0.06529642,0.011192643,-0.09015227,-0.050445884,6.690706e-05,0.001462485,0.0059125526,0.053180195,0.06992753,-0.14318615,-0.025625432,0.049608678,0.066691734,0.13761915,0.06992627,0.027646407,0.08182557,-0.032512464,0.004531581,-0.09521889,0.055428438,0.012263644,0.021783534,-0.007905693,0.06555307,-0.058092948,0.068078235,-0.01193366,0.035045274,0.088867396,0.005691192,-0.049480967,0.0016393363,-0.042310517,0.03990317,-0.027949303,-0.005798889,-0.01175528,-0.02168117,0.03148226,0.010376708,0.016570222,-0.0070939814,0.09617051,-0.1812138,-0.023073662,0.028822286,-0.04576604,-0.011955222,-0.05183643,0.031086097,0.019346459,-0.113164045,0.029683769,0.015597499
0.12327819,-0.039055932,-0.1620444,0.06343822,-0.0028544776,0.071041524,0.009817404,0.007354846,0.0745114,-0.05804682,-0.114954,0.12848032,-0.12442602,0.03691443,-0.06285004,-0.0011912893,0.06651638,-0.05364723,-0.056978043,-0.025260875,-0.027468959,0.012089242,0.04058276,0.003601711,-0.018781139,0.0803123,0.05294347,-0.086554304,-0.10184344,-0.07432476,-0.026962118,-0.00691373,0.058393136,-0.02124679,-0.0016655736,0.016379815,0.029153395,-0.018846618,0.025669893,0.0018989106,-0.028122082,-0.015672324,0.017196264,0.085184805,0.046864714,-0.11156523,0.0020188058,0.02500034,0.06370504,0.028356753,0.049882855,-0.08947925,0.024531983,-0.08418594,0.07317222,0.097045586,0.028574321,-0.046732508,-0.008913308,0.045526907,0.021956084,0.045121565,0.06133555,0.077591315,0.07632353,0.062077332,-0.0041957544,-0.01685939,0.11180166,-0.013173773,-0.055116322,-0.021374425,0.074488156,0.017173778,-0.10799683,-0.06448543,-0.008995697,-0.0023642404,0.0013498014,0.056782957,0.06795592,-0.15366466,-0.02147331,0.04455492,0.06373897,0.14278772,0.07484557,0.022861186,0.086694084,-0.037243262,0.0033004908,-0.09291516,0.075838976,0.020972095,0.036560744,0.0010776108,0.06710771,-0.049782127,0.069749355,-0.019658467,0.04189015,0.08496552,0.011234719,-0.052367568,0.0019138461,-0.056111243,0.045745146,-0.027696026,0.0010011431,-0.024681667,-0.023040581,0.025906295,0.015209981,0.020282287,-0.012710998,0.10915781,-0.19230576,-0.024129136,0.037746843,-0.0453946,0.0005017318,-0.049011763,0.034835074,0.021244232,-0.12566021,0.016278164,0.028201066
